<DATE>,<TIME>,Open,High,Low,Close,Volume
20140310,130000,1208.7800000,1211.9000000,1208.0000000,1211.6200000,50096
20140310,140000,1211.5900000,1211.5900000,1207.5000000,1208.2100000,56712
20140310,150000,1207.9200000,1211.6200000,1207.7100000,1211.1200000,54640
20140310,160000,1211.0400000,1212.7600000,1209.4100000,1211.5700000,144820
20140311,100000,1213.7700000,1214.3200000,1204.2600000,1205.9500000,185250
20140311,110000,1205.6700000,1211.2200000,1201.8000000,1210.6800000,270411
20140311,120000,1210.6600000,1211.7700000,1206.6500000,1209.1600000,79817
20140311,130000,1209.1300000,1209.5500000,1205.2700000,1206.6900000,62323
20140311,140000,1206.3300000,1206.9800000,1204.4100000,1206.0000000,74992
20140311,150000,1205.7600000,1206.9500000,1200.9800000,1201.2800000,146593
20140311,160000,1201.0300000,1202.0000000,1196.6400000,1200.5200000,331240
20140312,100000,1195.0000000,1198.0000000,1184.1900000,1189.0500000,381219
20140312,110000,1189.4500000,1195.7200000,1188.7100000,1195.3800000,295023
20140312,120000,1195.5700000,1205.7900000,1192.3500000,1202.6900000,230982
20140312,130000,1202.6700000,1205.5000000,1201.0100000,1205.4000000,99308
20140312,140000,1205.5000000,1207.0500000,1203.2700000,1205.3900000,88390
20140312,150000,1205.5400000,1207.8500000,1203.2700000,1203.4800000,100674
20140312,160000,1203.2100000,1207.3000000,1202.3900000,1207.3000000,200086
20140313,100000,1207.9500000,1210.0000000,1204.0200000,1208.0100000,166254
20140313,110000,1208.2500000,1210.5000000,1196.4000000,1196.8400000,278433
20140313,120000,1196.8400000,1202.4300000,1194.6300000,1197.7600000,256963
20140313,130000,1197.7700000,1199.3200000,1190.8300000,1191.2400000,197585
20140313,140000,1191.0100000,1192.7500000,1186.3400000,1189.5000000,250290
20140313,150000,1189.9400000,1192.3500000,1186.0900000,1188.0500000,172015
20140313,160000,1187.9500000,1189.5100000,1184.7600000,1189.0700000,334711
20140314,100000,1181.9800000,1190.8700000,1177.9000000,1179.4000000,278769
20140314,110000,1179.6800000,1187.9300000,1177.7000000,1177.8500000,295747
20140314,120000,1178.6700000,1184.7500000,1172.9600000,1183.7500000,316088
20140314,130000,1183.5500000,1184.1600000,1180.0100000,1182.1300000,153461
20140314,140000,1182.1500000,1182.7300000,1178.3000000,1179.2600000,140254
20140314,150000,1178.8600000,1179.0300000,1173.2400000,1173.6000000,111317
20140314,160000,1173.3400000,1176.9500000,1172.5300000,1172.9200000,320873
20140317,100000,1179.2500000,1189.7500000,1178.1100000,1186.9600000,348855
20140317,110000,1187.1800000,1192.0000000,1185.8700000,1188.5600000,322755
20140317,120000,1188.2600000,1193.6000000,1187.7100000,1192.4100000,180441
20140317,130000,1192.9100000,1195.3400000,1191.8200000,1194.1400000,144970
20140317,140000,1194.3200000,1196.0000000,1193.0400000,1194.0500000,87117
20140317,150000,1194.2400000,1196.9100000,1193.6900000,1196.1300000,94972
20140317,160000,1195.5600000,1197.0700000,1190.0100000,1192.1000000,280891
20140318,100000,1194.7000000,1198.7700000,1193.0600000,1196.5300000,156503
20140318,110000,1197.1600000,1202.6100000,1196.0000000,1200.5000000,244723
20140318,120000,1200.4000000,1204.7500000,1199.6700000,1204.6300000,141541
20140318,130000,1204.5100000,1205.2400000,1202.5500000,1202.8000000,99357
20140318,140000,1202.6800000,1208.6300000,1202.6800000,1208.0300000,131626
20140318,150000,1208.1000000,1209.5100000,1207.1700000,1209.3700000,98967
20140318,160000,1209.4600000,1211.5300000,1207.2900000,1210.9900000,263996
20140319,100000,1211.8000000,1211.9900000,1206.0000000,1208.7800000,155421
20140319,110000,1208.9400000,1209.1900000,1200.2800000,1206.1100000,240376
20140319,120000,1206.1400000,1208.1000000,1205.2500000,1206.8200000,72184
20140319,130000,1206.5800000,1208.1000000,1203.6700000,1205.0800000,67283
20140319,140000,1204.5300000,1207.3900000,1204.5300000,1207.0800000,52365
20140319,150000,1207.1400000,1207.1900000,1200.3600000,1202.5900000,208175
20140319,160000,1202.6300000,1203.1700000,1194.6600000,1199.2500000,305382
20140320,100000,1199.9500000,1204.9000000,1197.6900000,1204.4000000,238395
20140320,110000,1204.4500000,1209.6100000,1202.3700000,1204.8600000,194772
20140320,120000,1204.6200000,1205.8200000,1198.6800000,1201.9200000,189246
20140320,130000,1201.3500000,1202.8600000,1200.6700000,1202.2300000,77917
20140320,140000,1202.2000000,1203.5000000,1200.8800000,1201.6800000,69370
20140320,150000,1201.3100000,1202.7900000,1200.6000000,1201.3300000,73264
20140320,160000,1201.4300000,1201.4300000,1195.3600000,1197.1700000,238911
20140321,100000,1206.3100000,1209.6300000,1198.0000000,1200.1400000,697093
20140321,110000,1200.3700000,1200.7500000,1192.6800000,1195.6300000,213017
20140321,120000,1195.9900000,1198.1600000,1192.8000000,1196.5500000,134277
20140321,130000,1196.4500000,1197.9000000,1194.5900000,1195.0200000,75160
20140321,140000,1195.1700000,1195.7200000,1188.7500000,1189.3200000,182921
20140321,150000,1189.1900000,1190.4700000,1184.5000000,1187.3900000,149726
20140321,160000,1187.1100000,1187.9800000,1182.4500000,1182.5400000,462766
20140324,100000,1183.4900000,1184.8900000,1168.5400000,1172.8300000,276332
20140324,110000,1172.5500000,1172.5500000,1156.0000000,1159.8100000,388814
20140324,120000,1159.0600000,1159.1900000,1145.9500000,1151.7600000,415696
20140324,130000,1151.4100000,1154.5400000,1146.4100000,1149.9900000,153456
20140324,140000,1150.0000000,1157.0000000,1149.9900000,1156.9400000,184163
20140324,150000,1156.9700000,1164.6800000,1156.2200000,1160.4100000,170592
20140324,160000,1160.3400000,1164.1900000,1153.3100000,1157.9600000,321358
20140325,100000,1166.0000000,1169.8400000,1164.7500000,1167.4700000,305429
20140325,110000,1167.8000000,1169.0000000,1147.5400000,1150.0400000,370156
20140325,120000,1150.0000000,1159.4600000,1147.0000000,1150.0900000,243512
20140325,130000,1150.0400000,1158.0000000,1147.0000000,1157.6700000,222273
20140325,140000,1157.0000000,1162.0500000,1154.6200000,1161.0100000,152628
20140325,150000,1161.1600000,1164.7500000,1159.2700000,1161.3300000,128800
20140325,160000,1161.3100000,1161.7300000,1157.0500000,1158.9800000,238879
20140326,100000,1161.8500000,1171.5700000,1160.0000000,1166.8100000,248259
20140326,110000,1166.0700000,1168.0000000,1156.6500000,1156.6500000,228841
20140326,120000,1156.8900000,1162.5700000,1155.4400000,1159.2700000,163064
20140326,130000,1158.8000000,1159.1700000,1153.0000000,1157.9400000,137115
20140326,140000,1158.2900000,1158.7100000,1147.0000000,1150.6100000,192670
20140326,150000,1150.7400000,1150.9000000,1138.1600000,1147.3700000,312858
20140326,160000,1147.6600000,1148.5700000,1131.5000000,1132.0000000,395709
20140327,100000,1130.8500000,1131.9400000,1102.1000000,1116.6600000,733228
20140327,110000,1115.7100000,1128.8400000,1113.0300000,1122.3700000,527869
20140327,120000,1122.4200000,1124.8900000,1105.0000000,1111.3600000,404289
20140327,130000,1111.4600000,1116.2900000,1105.3000000,1115.3100000,259526
20140327,140000,1114.7500000,1125.0000000,1114.0700000,1117.7600000,251791
20140327,150000,1117.7300000,1123.1400000,1114.1000000,1115.6800000,193883
20140327,160000,1115.6800000,1119.7100000,1111.0100000,1114.2800000,344129
20140328,100000,1118.1000000,1131.9100000,1118.0300000,1127.3900000,424152
20140328,110000,1128.0300000,1132.3400000,1126.5900000,1132.2200000,270649
20140328,120000,1132.4400000,1133.1900000,1129.5800000,1132.0000000,171113
20140328,130000,1132.1500000,1132.7100000,1127.4500000,1128.5000000,109949
20140328,140000,1128.5100000,1129.9400000,1126.5600000,1127.1800000,88918
20140328,150000,1127.1900000,1127.4500000,1117.7700000,1120.1600000,256137
20140328,160000,1119.9500000,1122.9800000,1118.0100000,1119.6100000,279579
20140331,100000,1130.4000000,1134.3600000,1125.9000000,1133.5900000,222609
20140331,110000,1133.1000000,1135.0000000,1127.1300000,1128.6700000,172701
20140331,120000,1128.4100000,1129.2000000,1120.9000000,1123.1100000,174203
20140331,130000,1123.3500000,1125.6300000,1121.6000000,1122.7000000,84216
20140331,140000,1122.6100000,1123.3400000,1114.6500000,1114.9300000,175984
20140331,150000,1114.6400000,1119.9400000,1114.6000000,1119.0400000,127064
20140331,160000,1118.4200000,1119.1000000,1112.8500000,1114.5100000,253963
20140401,100000,1120.2700000,1131.8300000,1118.0000000,1130.0000000,292846
20140401,110000,1129.8000000,1136.8300000,1129.2000000,1135.7600000,298610
20140401,120000,1135.9400000,1137.5000000,1132.0000000,1134.0500000,155390
20140401,130000,1134.2000000,1134.9700000,1133.0000000,1134.3700000,114902
20140401,140000,1134.3700000,1134.3700000,1130.3500000,1131.0300000,141430
20140401,150000,1131.1300000,1131.8700000,1127.9100000,1128.4100000,167432
20140401,160000,1128.4800000,1136.3400000,1127.0000000,1135.3200000,407015
20140402,100000,1142.1000000,1144.8000000,1130.1100000,1130.8500000,369367
20140402,110000,1130.6200000,1133.6600000,1124.0000000,1130.3100000,323901
20140402,120000,1130.4300000,1134.0000000,1130.0000000,1132.0000000,126407
20140402,130000,1132.1300000,1137.0000000,1131.1400000,1135.5100000,151742
20140402,140000,1135.6400000,1136.0000000,1127.5000000,1129.2100000,130146
20140402,150000,1129.0200000,1131.7400000,1127.4400000,1131.7400000,89963
20140402,160000,1131.9000000,1138.0000000,1131.1600000,1135.1000000,245640
20140403,100000,573.4500000,581.5000000,568.5800000,581.2500000,485798
20140403,110000,581.2400000,587.6200000,580.2400000,586.9000000,724597
20140403,120000,587.0400000,588.3000000,581.5000000,581.5000000,364711
20140403,130000,581.5000000,581.5000000,568.2000000,571.6500000,692824
20140403,140000,571.6496000,573.5000000,570.6100000,572.0200000,220902
20140403,150000,572.0800000,572.2875000,566.0100000,568.8200000,225111
20140403,160000,568.8300000,572.1400000,567.3000000,571.5000000,354543
20140404,100000,578.5500000,579.7173000,557.1501000,560.2420000,682303
20140404,110000,560.2300000,566.2900000,559.0000000,559.2500000,799666
20140404,120000,559.0100000,559.2200000,551.2000000,552.2500000,691087
20140404,130000,552.2500000,555.7100000,548.1110000,552.2796000,524127
20140404,140000,552.0500000,553.9000000,547.9100000,548.6800000,350340
20140404,150000,548.7400000,550.8400000,544.8300000,546.1750000,358753
20140404,160000,546.4200000,548.9900000,544.4940000,545.4564000,588398
20140407,100000,544.7200000,546.5800000,536.8600000,546.5800000,586013
20140407,110000,546.5900000,549.8500000,538.1300000,541.3600000,526689
20140407,120000,541.6000000,544.4400000,538.5100000,538.7100000,302250
20140407,130000,538.7700000,542.6147000,530.5300000,533.7700000,407063
20140407,140000,533.7742000,534.7900000,531.5700000,533.8900000,200446
20140407,150000,533.7700000,543.1483000,532.0300000,541.4200000,356892
20140407,160000,541.2600000,545.9600000,539.0050000,540.6300000,478132
20140408,100000,545.0500000,554.9400000,544.7000000,550.8000000,650238
20140408,110000,550.5450000,555.4000000,547.5001000,554.2000000,432474
20140408,120000,553.7685000,557.7690000,553.7685000,556.5000000,329574
20140408,130000,556.6700000,557.9800000,555.7000000,556.1300000,224139
20140408,140000,556.2400000,559.8800000,556.1800000,559.7500000,243295
20140408,150000,559.7200000,559.8600000,554.6100000,556.0400000,247815
20140408,160000,555.9800000,558.6900000,554.8900000,557.5400000,388519
20140409,100000,565.8400000,567.2600000,558.1600000,559.7900000,399071
20140409,110000,559.5900000,562.8490000,557.3700000,561.1000000,432145
20140409,120000,561.0400000,561.2000000,558.0000000,558.5800000,257771
20140409,130000,558.7000000,559.3800000,556.6250000,558.7800000,201251
20140409,140000,558.8700000,559.2800000,555.3800000,555.6100000,154356
20140409,150000,555.6300000,566.3090000,555.6300000,562.8800000,344541
20140409,160000,563.2000000,567.8000000,562.6800000,567.0300000,314963
20140410,100000,568.0000000,568.2100000,554.3080000,556.4440000,318241
20140410,110000,556.3000000,557.7300000,551.3000000,553.0700000,535689
20140410,120000,552.7800000,554.0000000,550.2200000,551.7700000,227164
20140410,130000,551.6800000,552.4100000,548.3900000,548.6979000,297097
20140410,140000,548.4700000,550.8500000,547.1100000,550.7100000,227277
20140410,150000,550.4250000,552.1700000,547.6200000,549.7550000,245738
20140410,160000,549.5600000,549.6000000,545.5000000,546.9300000,462518
20140411,100000,537.9400000,546.0000000,533.4000000,544.4200000,559110
20140411,110000,544.2400000,546.9300000,539.1000000,544.3800000,387733
20140411,120000,544.1250000,547.5900000,542.0000000,543.7500000,287287
20140411,130000,543.9500000,545.4900000,542.0100000,544.2200000,211165
20140411,140000,544.3900000,544.3900000,539.5200000,540.8300000,199136
20140411,150000,540.8900000,541.7200000,536.6300000,538.8800000,266893
20140411,160000,538.8300000,540.2700000,536.6500000,537.6600000,385146
20140414,100000,543.6600000,547.0000000,541.3000000,541.9000000,305673
20140414,110000,541.8600000,551.7400000,540.5200000,551.4100000,353739
20140414,120000,551.3950000,553.0200000,549.5409000,551.8400000,274987
20140414,130000,551.8150000,551.9000000,550.3300000,551.0400000,158728
20140414,140000,551.2000000,551.3900000,546.5000000,546.5000000,195410
20140414,150000,546.5700000,547.7600000,544.0900000,544.4099000,145194
20140414,160000,544.2500000,545.6600000,541.1300000,544.9200000,331004
20140414,170000,545.2000000,545.2000000,545.2000000,545.2000000,43020
20140415,100000,551.0000000,552.8900000,548.7380000,549.5850000,373956
20140415,110000,549.4400000,550.1750000,537.2700000,538.6840000,594955
20140415,120000,538.4800000,539.6100000,533.9000000,534.5600000,425066
20140415,130000,534.8600000,535.8000000,530.6400000,531.1000000,290985
20140415,140000,531.0950000,538.8900000,530.9400000,538.3200000,301096
20140415,150000,538.3790000,544.9399000,538.1600000,543.3400000,387720
20140415,160000,543.3900000,549.3700000,540.6501000,548.7000000,617388
20140415,170000,548.7000000,548.7000000,548.7000000,548.7000000,67522
20140416,100000,557.5000000,560.9656000,553.1000000,558.7500000,537764
20140416,110000,558.2600000,560.7500000,554.6200000,554.6600000,558849
20140416,120000,554.6100000,558.5799000,553.2000000,556.4400000,323481
20140416,130000,556.5700000,559.8500000,556.5700000,558.0000000,261118
20140416,140000,557.8800000,559.4800000,554.6200000,557.1620000,205806
20140416,150000,557.2700000,559.8700000,553.7301000,559.3500000,205840
20140416,160000,559.4800000,564.0000000,557.6990000,563.7700000,578341
20140416,170000,563.8400000,563.9000000,563.7580000,563.9000000,64439
20140417,100000,556.3600000,557.0000000,539.4000000,544.9200000,1373077
20140417,110000,544.6700000,547.2000000,541.5600000,542.9500000,970623
20140417,120000,542.8300000,547.7300000,540.3700000,542.2100000,475226
20140417,130000,542.1600000,545.4500000,540.2000000,544.8600000,277851
20140417,140000,544.9299000,550.4200000,544.6100000,547.3300000,305247
20140417,150000,547.3800000,548.6600000,546.0000000,547.1060000,221759
20140417,160000,547.1100000,548.3400000,543.0900000,543.3400000,508327
20140417,170000,543.3400000,543.3400000,543.3400000,543.3400000,73259
20140421,100000,543.9400000,544.0000000,538.6400000,538.7500000,290211
20140421,110000,538.6000000,541.0900000,534.0000000,536.0920000,452628
20140421,120000,536.2500000,540.9900000,535.9600000,540.6400000,189809
20140421,130000,540.6010000,540.7200000,537.7100000,538.9500000,125100
20140421,140000,539.0000000,540.0000000,537.6600000,537.8401000,151915
20140421,150000,538.0300000,540.5200000,537.9700000,539.7000000,178530
20140421,160000,539.7000000,540.0900000,537.4900000,539.3700000,250250
20140421,170000,539.3700000,539.3700000,539.3700000,539.3700000,212867
20140422,100000,536.0000000,541.4300000,536.0000000,541.0000000,319801
20140422,110000,541.0800000,545.8400000,540.6000000,545.7299000,409568
20140422,120000,545.6990000,546.8600000,544.3655000,545.4900000,225506
20140422,130000,545.4000000,546.0743000,544.5200000,544.8300000,124814
20140422,140000,545.0000000,546.4800000,544.7600000,546.3300000,129652
20140422,150000,546.3200000,547.9950000,545.6700000,547.4319000,159082
20140422,160000,547.4700000,547.6408000,544.7600000,545.5000000,296357
20140422,170000,545.5000000,545.5000000,545.5000000,545.5000000,73928
20140423,100000,543.6700000,544.8000000,538.4400000,541.4200000,267951
20140423,110000,541.2500000,543.8000000,540.0000000,542.4600000,360746
20140423,120000,542.4500000,543.5600000,540.5000000,540.5300000,163362
20140423,130000,540.6900000,540.8900000,538.9600000,539.6100000,113162
20140423,140000,539.6663000,539.8800000,538.0100000,538.2200000,91654
20140423,150000,538.2300000,538.2400000,536.6000000,537.2400000,128498
20140423,160000,537.2100000,538.7500000,528.1277000,537.5100000,273833
20140423,170000,537.5100000,537.5100000,537.5100000,537.5100000,39496
20140424,100000,541.4200000,542.5000000,533.1100000,533.8000000,389512
20140424,110000,533.9200000,536.3000000,531.0000000,534.9000000,408745
20140424,120000,535.0800000,538.1000000,534.1600000,536.6800000,168342
20140424,130000,536.6700000,538.9900000,536.2700000,537.7000000,123422
20140424,140000,537.5800000,537.7500000,532.5900000,532.7360000,108815
